time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-7.72559221022e-08,-0.0407759061879,10.0656435544,4.36051763694,6.28279040416,0.0,7.5103860359e-05,-2.14986941661,1.5069104779,47.2874382676,-0.0249144950373,0.0,114.752017427,106.550011239,125.27765948,1988.53546927
0.12000000000000001,7.75662197594e-05,-0.186676303918,10.1171158642,4.04009351462,6.28095533939,0.0,0.00339071059366,-1.58620435622,1.20508402606,62.2230389459,-0.0454301129565,0.0,107.750603076,100.57165117,102.108487192,1999.4746806
0.18,0.000579274042678,-0.337836513948,10.1736405171,2.14190167497,6.27810192425,0.0,0.0148263025008,-2.21695685139,1.71614735124,63.8390461449,-0.0521885865508,0.0,102.959453425,100.529600489,104.359235386,1999.67901798
0.23999999999999996,0.00208463695786,-0.442297911504,10.1913183613,5.97851295922,6.27468399683,0.0,0.0371180742687,-2.74648075004,-0.703332598914,63.9507700957,-0.068816564843,0.0,106.613944091,100.757201539,109.396429259,1999.2508754
0.3,0.00531528024598,-0.586195250877,10.2018009719,3.53150763714,6.27000638392,0.0,0.072821913707,-1.1824703501,-0.22208476847,63.9072871847,-0.111183847252,0.0,115.071345039,100.740407365,103.830784528,1997.18673856
0.36000000000000004,0.0112550154262,-0.718613942161,10.1301887274,1.08588070616,6.26316794582,0.0,0.128790141715,-3.08288441223,-0.626885333615,63.9751394904,-0.120227819435,0.0,103.983481269,100.70409922,103.996463237,1999.60683969
0.4200000000000001,0.0210649229436,-0.837380216913,10.0645883739,5.05939513357,6.2611490344,0.0,0.198034759869,-2.04376828779,-2.55208681232,63.1465789054,-0.366794658265,0.0,168.306418871,101.591835544,110.489252283,1971.62409173
0.48000000000000015,0.0357537158024,-1.00156518697,9.95208585431,2.65202416892,6.23854086343,0.0,0.303068654852,-1.89396215542,-1.31486811236,63.6974448971,-0.43067471714,0.0,122.282449215,100.762724688,102.752052104,1992.22700794
0.5400000000000001,0.0593040269648,-1.12297516361,9.78268547949,0.20782752837,6.21233584494,0.0,0.495871956369,-3.24240802321,-3.23950841608,63.9116022936,-0.45299570462,0.0,109.304195363,100.678305768,105.817439559,1998.11636138
0.6000000000000002,0.0934603137681,-1.30949572751,9.6335709067,5.22468067105,0.00334499023414,0.0,0.609341550478,-3.3395730447,-2.87410247768,56.0224896837,-1.29547720009,0.0,268.522448801,100.765151011,106.195902765,1719.63269577
0.6600000000000003,0.131126469635,-1.54807170889,9.49250287379,4.67665639896,6.20868722098,0.0,0.686133032414,-3.90797733099,-2.98679177976,62.2253478053,-1.41044955124,0.0,144.255710366,103.455613024,108.664401674,1965.45307967
0.7200000000000003,0.181382362625,-1.84291939141,9.33235278184,2.12605614613,6.12570360343,0.0,1.02774636898,-4.59753574315,-1.85216278285,62.1488898215,-1.5872418065,0.0,158.845696105,101.221288349,105.787629348,1942.37364467
0.7800000000000004,0.258648937046,-2.10836960352,9.17524351022,0.756876099351,6.07023417091,0.0,1.57146482461,-5.18067865352,-2.41069860375,59.7939443019,-2.14003184533,0.0,232.061121701,102.446295805,111.901268381,1861.49725611
0.8400000000000004,0.365849417452,-2.40692639685,9.0203167283,4.4095502121,6.07731543438,0.0,1.99927352259,-4.75540766349,-3.42961962964,50.3171324257,-3.10441416618,0.0,294.199410308,101.498600931,109.412098153,1520.28209826
