time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,2.961038111e-08,-0.0395888856665,10.0678916354,4.45503281406,6.28280598819,0.0,7.73273801498e-05,-2.09807038989,1.64503917902,47.2931672098,-0.0236064715369,0.0,114.457223535,106.67997689,125.048007303,1988.65950387
0.12000000000000001,7.46635587128e-05,-0.184564129327,10.1261480599,4.23460475732,6.28107641516,0.0,0.00324215057906,-1.45430440579,1.13696626585,62.2437095516,-0.0421213832179,0.0,107.055406433,100.55437908,102.407835934,2000.1300137
0.18,0.000550516457819,-0.32616042551,10.1894063961,2.34614402049,6.27843598709,0.0,0.0140028508827,-1.8482292506,1.74383739875,63.8703607226,-0.0480716456411,0.0,102.790415485,100.65094981,104.289933552,2000.67250631
0.23999999999999996,0.0019661929345,-0.422782734725,10.2042681185,6.18479787834,6.27531407253,0.0,0.0348082785318,-2.73918770575,-0.53093239309,63.9840308077,-0.0614361642676,0.0,105.749895666,101.028870155,108.912180291,2000.2656902
0.3,0.00498242080013,-0.552226717092,10.2193169637,3.73976268612,6.27109590949,0.0,0.0677680867879,-0.987162990413,-0.395754517875,63.9377997273,-0.101183789557,0.0,114.373234454,100.898353491,104.086986707,1998.14354486
0.36000000000000004,0.0104887375463,-0.68004380875,10.1508731665,1.29489925902,6.26482745741,0.0,0.119073502073,-2.80887086169,-0.412008719729,63.9870677406,-0.112026705357,0.0,104.540883427,100.640303123,104.155728131,1999.93733879
0.4200000000000001,0.0197545577353,-0.77918741889,10.0851348409,5.13329964219,6.25753108528,0.0,0.193504340581,-1.79321937744,-2.60566036123,63.8978446727,-0.159528012707,0.0,117.667435825,101.829468081,109.619047847,1997.07215489
0.48000000000000015,0.0343220172103,-0.925483094683,9.97316227865,2.68324499936,6.24735858453,0.0,0.29701367249,-1.56193320262,-1.32193030559,63.8020814343,-0.217905832257,0.0,120.607635655,101.304335237,103.010958163,1993.72359445
0.5400000000000001,0.056299800946,-1.02925908654,9.80339974368,0.237071825437,6.23397196266,0.0,0.442661067885,-2.95404008641,-3.21104151377,63.9430871791,-0.236315079326,0.0,108.034018122,101.399344701,105.7026219,1998.89309407
0.6000000000000002,0.0857996123504,-1.19605763355,9.6191068533,0.979492256027,0.0182929825734,0.0,0.508649197221,-3.08498581484,-2.99837339668,57.4058601518,-0.999146284855,0.0,257.318892836,101.814936128,106.013573808,1770.05537996
0.6600000000000003,0.105275794891,-1.3715253155,9.43196954507,3.22548173146,1.11174999698,0.0,-0.112570290536,-3.09166148915,-3.18106100942,44.0149273136,-3.69092970621,0.0,459.730401516,105.805795208,126.356138703,1271.58641193
0.7200000000000003,0.0491672372219,-1.55171916104,9.20789587351,0.14075605306,2.79752819783,0.0,-1.6911630959,-2.71737745115,-4.31462643956,42.2392191656,-7.13377218457,0.0,534.246676621,103.136334752,113.272606039,1305.7224105
0.7800000000000004,-0.0659044255327,-1.72402832461,8.92403706667,4.81125235869,2.75894028547,0.0,-2.13973707053,-2.81179573911,-4.63580595888,38.8022018316,-8.72373183859,0.0,428.875210277,101.6754522,110.126738953,1175.29449788
0.8400000000000004,-0.231282662124,-1.8627725327,8.63498438533,3.0369489924,2.24059969934,0.0,-3.54844157505,-2.05777025197,-5.2563551555,51.930766198,-8.6014398373,0.0,273.841135478,102.524557016,106.909014553,1709.82040657
0.9000000000000005,-0.496685494361,-1.98310819625,8.31555625747,1.77885641431,1.73222791252,0.0,-5.35737978501,-2.01782379153,-5.81641881909,48.7984737981,-8.88812271287,0.0,324.204608039,102.311825056,108.041846131,1506.02916779
0.9600000000000005,-0.896771658821,-2.11095480832,7.94964593661,4.4335025735,1.22368042271,0.0,-7.95550349776,-2.13718104841,-6.50536556342,54.1566907928,-8.56151985012,0.0,248.139025362,101.921238014,110.024537537,1722.2360284
1.0200000000000005,-1.45423627869,-2.26174304353,7.52772284929,0.673649412173,0.832507670467,0.0,-10.583749734,-2.93988383626,-7.22222455159,59.1766714536,-7.76632964819,0.0,138.031499674,100.597814642,103.093899665,1869.43226826
1.0800000000000005,-2.12076188939,-2.42895946498,7.08371527926,3.61233891696,0.45417556045,0.0,-11.5863486837,-2.7536638391,-7.47338675699,44.6730005972,-7.10218113736,0.0,130.600718143,100.586871926,100.719273729,1286.56968684
1.1400000000000006,-2.84148881876,-2.60634554251,6.57807963204,0.513706193066,0.101351064804,0.0,-12.3945241696,-3.42127221386,-8.77752614178,50.4702619928,-6.49929502023,0.0,111.746967259,100.576953128,100.484796121,1616.55751297
1.2000000000000006,-3.59308480357,-2.81845563691,6.04411939876,0.894260032687,6.04862310815,0.0,-12.6056427676,-3.98628634069,-9.30068943521,39.6838523696,-5.98930117699,0.0,108.968160019,100.389373136,100.525963614,1126.46872817
1.2600000000000007,-4.34648656027,-3.04165070723,5.46464708095,4.52221935984,5.72668626839,0.0,-12.4756907715,-3.70367934858,-10.3592380878,37.0227543052,-5.57390682135,0.0,114.397220173,100.272190246,100.247460828,1124.67609553
1.3200000000000007,-5.07248395367,-3.27974916325,4.81420522359,5.00724615241,5.4219638118,0.0,-11.6737904595,-4.06818953761,-11.5111118378,41.8984979399,-5.20941478993,0.0,111.274152267,100.043148391,100.154810043,1362.61642722
1.3800000000000008,-5.76367857949,-3.53274528349,4.10579249994,0.963626705426,5.13215615172,0.0,-11.3604056791,-4.33162137226,-12.1115427093,33.6930116207,-4.89680482635,0.0,112.113164153,99.8748510754,100.247730595,925.768854484
1.4400000000000008,-6.45543767434,-3.79615582983,3.35794574676,1.7825072596,4.85809943192,0.0,-11.6337133859,-4.41737404349,-12.8557394262,23.6424977849,-4.60895818796,0.0,107.173364501,100.1008486,100.215260286,380.479900644
1.5000000000000009,-7.15988685701,-4.06265812345,2.57052127771,0.12905268932,4.59656704669,0.0,-11.8467720221,-4.50722196339,-13.4863726523,19.2535649656,-4.36439710636,0.0,110.314350751,100.151568936,100.084884027,402.68721069
1.560000000000001,-7.87651227501,-4.33061261495,1.75182310452,3.11849509552,4.34785565738,0.0,-12.0925133169,-4.37700627829,-13.8617611873,15.9031046196,-4.13846243841,0.0,107.081863168,100.076310436,99.8677560635,287.664317205
1.620000000000001,-8.61696405725,-4.59434647619,0.893290427334,4.07354119746,4.11090698134,0.0,-12.6166638852,-4.46707159787,-14.769573117,15.7415239339,-3.93180739018,0.0,105.368199976,100.159796087,100.00085701,492.718142373
